50
21 47 0.0666666666666667
5 15 0.284016406299015
16 37 0.0156133595087083
20 45 1.25087482759897
2 1 26.8336950535017
15 27 1.34999451499784
1 7 3.08635594765704
23 43 0.155355967710396
17 39 0.0604764642402341
18 33 0.286739779640388
10 17 0.0880429241150304
14 25 0.36009260603462
6 9 0.123598746437046
22 41 0.29127438149326
12 29 0.109597635523648
19 35 0.402386339151045
11 19 0.247002392328401
4 13 0.027765559160908
8 21 0.0241144069106511
13 31 0.00752927370723124
0 5 0.0229022618046441
7 11 0.114669927171414
9 23 0.180528853546756
23 42 0.0139400328353817
19 34 0.244645060821531
2 0 1.0448469910751
26 48 0.04496336996337
16 36 0.909681219753039
15 26 2.1738219923518
20 44 3.54520894686394
22 40 0.135627530364372
3 2 10.0737855106892
1 6 1.73784205777172
4 12 0.899016439556216
14 24 1.49922903391622
6 8 0.0159263634981829
21 46 0.389495798319328
0 4 0.24723703998804
11 18 0.204836408220888
18 32 0.276092757816896
17 38 0.0759847833392115
12 28 0.189634409932141
7 10 0.104252173284008
10 16 0.107627888265212
13 30 0.00511586452762923
8 20 0.0715745918410715
5 14 0.184142668925278
9 22 0.0210556024509513
5 13 0.00468027085822839
22 43 0.0432539682539683
17 37 0.0472085758865334
16 39 0.133416389811739
23 41 0.234454331032897
2 3 10.6840832219407
21 45 0.151272577996716
1 5 0.980527228574896
12 31 1.5346752142562
3 1 9.62161717604803
14 27 4.81932638664208
4 15 0.705299165357197
7 9 0.0803292224087245
15 25 0.0477450821461757
19 33 0.267452751327919
18 35 0.667844743920887
9 21 0.106924045414376
6 11 0.0251732440685929
8 23 0.00561374109761207
0 7 0.273987761421042
10 19 0.295453460350583
11 17 0.104034275009765
13 29 0.00679218281668766
16 38 0.0822352322367192
23 40 0.195437495640894
3 0 0.372859016526171
12 30 0.824460206659129
11 16 0.0452543780506222
18 34 0.502524122464363
17 36 0.810084411332701
20 46 1.29578004841163
14 26 2.88405069279789
21 44 1.07588908040853
1 4 4.34266740382518
7 8 0.0457400280944562
15 24 0.666200730153819
9 20 0.527418396278084
10 18 0.306542005785468
4 14 0.96912681663321
8 22 0.00383120990331617
0 6 0.120875521800569
13 28 0.0443276254012186
19 32 0.223980651719917
6 10 0.219112488966917
5 12 0.121654191219409
22 45 0.162107337107337
5 11 0.110580891976241
6 13 0.00468027085822839
18 37 0.0371321185274674
21 43 0.0529972604375009
16 33 0.198512957591524
9 19 0.396215208734302
4 9 0.658546912455689
11 23 0.336163437681397
1 3 7.19802770314058
14 29 4.09860588737553
2 5 0.613158579748589
15 31 4.68996224733413
3 7 0.699638169178733
20 41 2.11491718030379
7 15 0.725644987431567
0 1 0.482234365204243
10 21 0.165550055703508
8 17 0.0344886243842601
12 25 0.088176831750425
13 27 0.0039330688287045
17 35 0.129721881705466
24 48 0.00952380952380952
5 10 0.022262688440646
17 34 0.160476315199164
14 28 1.13424535454309
13 26 0.025448220343856
16 32 0.323710891465928
23 46 0.188728754905225
19 38 0.0673345744856042
18 36 0.979452683526051
22 44 0.619391776542806
2 4 3.11378727646742
3 6 0.492742692708661
4 8 0.0949626005884812
1 2 20.9540982513727
7 14 0.795590179551682
11 22 0.0705558409081329
15 30 1.50821195712328
21 42 0.0306566495519984
9 18 0.289638624624632
12 24 0.396174452332229
6 12 0.201836448014406
10 20 0.589434578307196
8 16 0.012085932352412
20 40 0.319805207392507
19 37 0.0086679900633389
11 21 0.450001555230017
2 7 1.93731990781806
12 27 1.16103890885063
3 5 0.38329362322051
14 31 6.02963368989511
21 41 0.723284944863511
6 15 0.0717164067882262
8 19 0.0311138889101331
15 29 1.65066030023557
18 39 0.00939041578576462
20 43 0.302288813684163
10 23 0.310415978639115
13 25 0.11016414182597
17 33 0.160699168926342
7 13 0.00452967511791041
16 35 0.0471821991657833
0 3 0.0581689185669772
5 9 0.0281121375169428
4 11 0.12846660103842
9 17 0.0238211863524378
23 45 0.381481258205396
6 14 0.221233950199632
15 28 1.06936501644293
1 0 1.34267205040691
16 34 0.146736809091237
12 26 0.773067722093562
11 20 0.244263642019318
17 32 0.237967060133861
23 44 0.638695044654124
14 30 2.91969678161961
19 36 2.48038137186744
18 38 0.0516768159882532
21 40 0.096465110097301
3 4 1.21947083906304
2 6 1.35485345563144
7 12 1.88497713988811
22 46 0.287592146415676
20 42 0.163074231969581
9 16 0.236254391625236
13 24 0.00511586452762923
4 10 0.289674484752698
8 18 0.0212016476040299
0 2 0.371523516000141
10 22 0.0536576330368528
5 8 0.00468027085822839
16 45 0.122222222222222
18 41 0.556295001828676
23 35 0.235910828163442
21 39 0.0816847880801369
14 17 5.97474727877163
22 33 0.25356030002128
9 31 0.527787283297587
11 27 0.0497434619514708
2 9 3.27665169495675
15 19 29.4677372571521
12 21 1.60520907301268
1 15 12.2538094867165
6 1 0.504043712099402
3 11 2.2167006050232
10 25 0.121940902665526
7 3 0.526583352284472
20 37 0.0906770757488952
4 5 0.0931058839918504
8 29 0.00561374109761207
0 13 0.00320762008683989
13 23 0.0333915188753898
5 7 0.0332291838758853
30 48 0.00952380952380952
6 0 0.0302358264137839
23 34 0.448014006266267
9 30 0.517531502511613
18 40 0.176526057921407
7 2 0.469106934515424
1 14 16.3775877692027
