50
17 39 0.0200520335984122
14 25 0.060970533390735
9 23 0.191022667683009
11 19 0.390022639002313
1 7 0.775307862072568
12 29 0.558257514186307
20 45 1.21648372267567
2 1 35.5075657494734
7 11 0.24482167809476
8 21 0.146664314191529
15 27 0.212315311667317
19 35 0.229826546003017
5 15 0.295696993065414
18 33 0.286952559524379
4 13 0.422901596561002
23 43 0.0503023693292971
6 9 0.328188780437357
10 17 0.0780857888914155
0 5 0.0042177210969409
13 31 0.0815386247739189
16 37 0.0172790172790173
22 41 0.24025974025974
26 48 0.0128205128205128
17 38 0.0152380952380952
23 42 0.0123549349267544
22 40 0.123986101617681
8 20 0.0756762415431146
14 24 0.477066927971589
4 12 1.40015520266577
11 18 0.323556004949867
16 36 0.545089104222231
12 28 0.406581029854112
20 44 3.82324906132888
15 26 1.6700534307993
3 2 13.4803035817008
21 46 0.314343230317789
5 14 0.499679271088613
1 6 0.670596560302442
2 0 0.709167121508762
0 4 0.0590776948711634
7 10 0.102562369922139
18 32 0.422339894927194
13 30 0.0696944455613186
10 16 0.094294995907736
19 34 0.279323193146723
6 8 0.00933358562457014
9 22 0.108546725425945
20 47 0.00952380952380952
27 49 0.00584795321637427
8 23 0.0311624649859944
22 43 0.00833333333333333
5 13 0.336796536796537
19 33 0.140157881334352
17 37 0.0409220409220409
23 41 0.224334799336286
2 3 5.94718281500298
3 1 13.5623958886566
11 17 0.380670459123145
12 31 3.14011896796861
7 9 0.14760757383399
21 45 0.143722943722944
14 27 1.48083028083028
4 15 2.89470874969394
1 5 0.141905227389098
10 19 0.429516894502902
15 25 0.115357388365825
0 7 0.0451944218547634
13 29 0.00279263220439691
6 11 0.0184160064716969
9 21 0.0474366099025781
16 39 0.052958152958153
18 35 0.449534246842908
27 48 0.00432900432900433
22 42 0.0112978524743231
16 38 0.0864573193217694
9 20 0.084463466816408
5 12 0.0406759764816031
15 24 0.285880175716052
10 18 0.244087147677806
18 34 0.331390449935342
7 8 0.0491918991321396
11 16 0.153704159728665
17 36 0.516688120249979
20 46 1.29110258207714
14 26 1.94838425304585
12 30 1.4456187728835
21 44 1.9098535107823
4 14 5.35656255176662
8 22 0.13974170463734
1 4 0.855210157180096
6 10 0.122036554721401
3 0 0.564996902784627
0 6 0.0595556837878448
13 28 0.0412446726400215
19 32 0.105278416673766
23 40 0.102049511076439
23 47 0.00952380952380952
22 45 0.0586080586080586
16 33 0.0554749172396231
5 11 0.00669032389129933
6 13 0.0039330688287045
9 19 0.27356332802836
0 1 1.31437013559987
20 41 2.5691261191276
8 17 0.0951262036279774
11 23 0.421548847571865
15 31 5.95462209570852
1 3 2.77449221744887
7 15 1.01971576391283
14 29 1.35574707370373
2 5 0.398660445273186
4 9 0.952349079069505
17 35 0.362460591224361
21 43 0.0720527534481023
10 21 0.080069328227896
3 7 0.543371161658236
13 27 0.0138672438672439
12 25 0.093327022790568
19 39 0.00463328941589811
18 37 0.0177119177119177
24 48 0.00432900432900433
4 8 0.120409407114353
9 18 0.0179780652266421
10 20 0.261587156804548
11 22 0.346175770804927
17 34 0.18602013397679
22 44 0.671273377465328
12 24 0.574680674733942
1 2 11.7036138455683
15 30 1.21162165888639
23 46 0.267948775099805
14 28 1.28410365404389
7 14 2.92272117368443
18 36 1.4205341254286
16 32 0.175186204815361
21 42 0.0528236165719066
2 4 0.622370670252087
13 26 0.0344287434711511
6 12 0.204045425923159
3 6 0.0376499013981914
19 38 0.0296052782114163
20 40 0.141150322545671
8 16 0.045621763857058
5 10 0.047401767030923
22 47 0.0627705627705628
17 33 0.0182065996019484
16 35 0.0553187296692479
5 9 0.0979566043504662
7 13 0.00905557330321416
8 19 0.085570563189984
0 3 0.119043635922856
15 29 0.710521777830439
10 23 0.16022154316272
19 37 0.0281015281015281
2 7 0.781720697141487
12 27 0.797764300953828
11 21 0.679040128669285
23 45 0.26379196998392
14 31 7.78188855303473
3 5 0.267529409408629
21 41 0.373729032554049
6 15 0.573914282556721
18 39 0.41272880127518
20 43 0.271034882430231
13 25 1.14399078888642
4 11 0.172196115251806
9 17 0.0375520500180182
21 40 0.0105808919762408
17 32 0.0432273957992152
5 8 0.00749965948324361
20 42 0.234691748440038
8 18 0.0711971485069718
0 2 1.12276663120716
7 12 0.177228482431881
12 26 1.02891413493864
19 36 3.82309634809635
15 28 0.669438668468918
23 44 0.737583732057416
11 20 2.3924959680842
22 46 0.373510845879267
14 30 1.80168082932856
3 4 0.273776068393066
2 6 0.468904431182133
4 10 0.42563389477385
1 0 0.574828574381004
6 14 0.945095423956741
13 24 0.0585034353826552
16 34 0.201227824463119
10 22 0.115292422276006
18 38 0.109763453369591
9 16 0.0590711816430011
30 49 0.00584795321637427
5 7 0.0445407821265945
22 33 0.296411039367696
14 17 2.2741977488269
11 27 0.104584496582074
9 31 1.24794266346965
15 19 20.5175596791145
23 35 0.314937456875274
6 1 1.48263370267149
7 3 0.791011463583283
2 9 2.87356498072019
4 5 0.4994624947944
1 15 7.56356602588868
12 21 2.84166180507204
20 37 0.179334445510916
3 11 1.22955485341617
18 41 0.41808268969543
10 25 0.032263874141607
0 13 0.00589839336584846
13 23 0.0495815295815296
19 43 0.0343434343434343
8 29 0.022149092737328
21 39 0.154120742667121
16 45 0.0883053221288515
30 48 0.0138528138528139
5 6 0.010989010989011
21 38 0.195960150960151
10 24 0.0942236762072603
16 44 0.505857769681299
11 26 0.0214904072975208
22 32 0.527853050054025
12 20 9.54382208459743
23 34 0.471042607763034
17 46 0.14295710010813
20 36 4.50259359764152
15 18 3.29167167822649
14 16 0.853724564160834
1 14 16.3813464371985
7 2 1.98060696507051
6 0 0.0820248890069862
3 10 0.154049302322384
19 42 0.0714285714285714
0 12 0.0597944972619524
13 22 0.0163895277848766
2 8 0.0359951406103037
18 40 0.0590157904111392
8 28 0.0212360415025212
9 30 0.0327216979269311
22 35 0.143311263899499
11 25 0.0431797556457238
1 13 0.0482756543477606
12 23 3.89031251866151
23 33 0.408485438410199
4 7 0.95529724788306
15 17 2.86488186456429
14 19 12.0098565389299
7 1 3.38169696336148
3 9 0.886792820991374
17 45 0.0730880230880231
19 41 2.63072319837026
6 3 0.342786437682073
21 37 0.091748798144147
10 27 0.127019777608013
0 15 0.26183517704041
13 21 0.0296292166725603
2 11 0.330268118645565
18 43 0.0214929514929515
20 39 0.12273546128184
8 31 0.0935719651192797
9 29 0.0088023088023088
18 42 0.0105808919762408
7 0 0.300596443820437
5 4 0.0674815380697734
1 12 1.39641555554868
11 24 0.274303835699185
22 34 0.188511825292011
3 8 0.055890712874297
23 32 0.835784032488979
15 16 1.5921574275937
14 18 5.19468720044706
21 36 1.71763902120088
12 22 1.53189839051203
16 46 0.181284565108095
4 6 1.06245103376966
2 10 0.479585316182576
9 28 0.101576734632425
6 2 0.606869138158636
10 26 0.275087025229177
17 44 0.346534633685663
20 38 0.609912864912865
0 14 0.749931077925522
13 20 0.571405087860196
19 40 0.0287878787878788
8 30 0.0298210697167054
9 27 0.0181818181818182
2 13 0.0471821991657833
21 35 0.427567941285945
15 23 1.03135001618441
14 21 2.23144333605701
11 31 0.450475066280693
3 15 8.81349840345263
20 33 0.595914718796136
4 1 7.43484260504667
12 17 1.15402551704943
22 37 0.0901505901505902
18 45 0.22112156848999
5 3 0.129139694155174
17 43 0.00333333333333333
0 9 0.182630782313206
10 29 0.0110092521857228
13 19 0.11997483137018
1 11 0.219282043899042
6 5 0.0322971438055196
23 39 0.120354508900887
8 25 0.0114791175512238
16 41 0.0719347645818234
7 6 0.180412694160984
21 34 0.173767723504566
15 22 0.456951333784787
14 20 8.42637389569345
3 14 13.4061730265514
22 36 0.73545810341476
18 44 2.42136760944743
9 26 0.412727492652253
12 16 1.0650947701602
2 12 1.0919495635623
5 2 1.72443597493533
20 32 0.895856886602753
11 30 0.118623888562642
17 42 0.0185820411538606
1 10 0.911474231942623
10 28 0.140883773238201
6 4 0.277675666100714
4 0 0.328500441877888
13 18 0.0279233511586453
0 8 0.00589839336584846
23 38 0.12014133153668
8 24 0.0141496496335206
16 40 0.00101010101010101
19 46 0.599093567699706
22 39 0.0772765246449457
19 45 0.258080808080808
15 21 4.07791099447913
14 23 2.40365132242909
11 29 0.153441982853748
1 9 2.65332631789423
20 35 1.13149163197434
2 15 6.43221748232934
21 33 0.263589049396163
12 19 3.93456743870806
4 3 1.26732217786613
7 5 0.0698522357723763
5 1 0.943095954724174
10 31 2.80972375233985
6 7 0.0906106580766262
13 17 0.119049316696376
16 43 0.010995670995671
3 13 0.0503428378102929
0 11 0.0275858562297819
23 37 0.0552250277968472
8 27 0.0254635886988828
9 25 0.0525537292140708
17 41 0.0808346720126295
17 40 0.0290291104244593
16 42 0.034241575418046
5 0 0.0626012592125124
8 26 0.0438948306595365
11 28 0.0260589084118496
9 24 0.0694265863058061
21 32 0.470160132376588
23 36 0.961121181169107
18 46 0.420185427336457
20 34 1.21350116000271
2 14 18.3635338130575
19 44 1.99800503634802
15 20 9.02620321840419
12 18 3.20542949319025
14 22 0.883481090577702
4 2 4.10994021568792
3 12 0.616069833270809
0 10 0.0986320866877771
22 38 0.260686274509804
10 30 0.151411112804975
13 16 0.0999315413268902
7 4 0.183955913188074
1 8 0.0176367446203288
31 43 0.0194805194805195
7 27 0.160807974834903
12 13 0.129891630390981
27 35 0.248144892714289
1 23 1.40025897460949
24 37 0.0793068043068043
10 1 1.64363684142605
11 3 3.60719577419335
3 19 9.22290053708693
14 9 1.42294074428884
5 31 0.110655400670881
15 11 0.320244776257123
2 17 1.45334277430603
30 41 0.243380608599487
26 33 0.0469399881164587
13 15 1.0494636959188
